timestamp,device,metric,value
1734390369,suelo,humidity,40.3
1734390369,suelo,temperature,24.3
1734390369,suelo,ec,148
1734390369,suelo,pH,3.0
1734390369,suelo,N,0
1734390369,suelo,P,28
1734390369,suelo,K,20
1734390369,suelo,salinity,81
1734390369,suelo,tds,74
1734390369,temp_interior,humidity,68.6
1734390369,temp_interior,temperature,6.1
1734390369,temp_exterior,humidity,52.1
1734390369,temp_exterior,temperature,4.1
1734390369,co2,co2,577
1734390432,Shelly PM 0,power,869.49
1734390432,Shelly PM 0,total,2671462.0
1734390432,Shelly PM 0,total_returned,43536.7
1734390433,solar,power,0
1734390434,humedad suelo,temperature,17.76
1734390434,humedad suelo,humidity,31.75
1734390434,humedad suelo,ec,229
1734390434,pH,pH,8.8
1734390434,NPK,N,6
1734390434,NPK,P,8
1734390434,NPK,K,20
1734390434,suelo,humidity,40.3
1734390434,suelo,temperature,24.4
1734390434,suelo,ec,151
1734390434,suelo,pH,3.0
1734390434,suelo,N,0
1734390434,suelo,P,30
1734390434,suelo,K,22
1734390434,suelo,salinity,83
1734390434,suelo,tds,75
1734390434,temp_interior,humidity,67.7
1734390434,temp_interior,temperature,6.0
1734390434,temp_exterior,humidity,52.1
1734390434,temp_exterior,temperature,4.1
1734390434,co2,co2,578
1734390434,presion caldera,presion,0.0
1734390494,Shelly PM 0,power,897.67
1734390494,Shelly PM 0,total,2671476.4
1734390494,Shelly PM 0,total_returned,43536.7
1734390494,solar,power,0
1734390494,humedad suelo,temperature,17.78
1734390494,humedad suelo,humidity,31.75
1734390494,humedad suelo,ec,231
1734390494,pH,pH,9.0
1734390494,NPK,N,6
1734390494,NPK,P,8
1734390494,NPK,K,20
1734390494,suelo,humidity,40.5
1734390494,suelo,temperature,24.4
1734390494,suelo,ec,150
1734390494,suelo,pH,3.0
1734390494,suelo,N,0
1734390494,suelo,P,29
1734390494,suelo,K,21
1734390494,suelo,salinity,82
1734390494,suelo,tds,75
1734390495,temp_interior,humidity,68.0
1734390495,temp_interior,temperature,5.9
1734390495,temp_exterior,humidity,52.1
1734390495,temp_exterior,temperature,4.0
1734390495,co2,co2,575
1734390495,presion caldera,presion,0.0
1734390555,Shelly PM 0,power,903.14
1734390555,Shelly PM 0,total,2671490.9
1734390555,Shelly PM 0,total_returned,43536.7
1734390555,solar,power,0
1734390555,humedad suelo,temperature,17.78
1734390555,humedad suelo,humidity,31.81
1734390555,humedad suelo,ec,232
1734390555,pH,pH,8.9
1734390555,NPK,N,6
1734390555,NPK,P,8
1734390555,NPK,K,20
1734390555,suelo,humidity,40.4
1734390555,suelo,temperature,24.4
1734390555,suelo,ec,148
1734390555,suelo,pH,3.0
1734390555,suelo,N,0
1734390555,suelo,P,28
1734390555,suelo,K,20
1734390555,suelo,salinity,81
1734390555,suelo,tds,74
1734390555,temp_interior,humidity,68.3
1734390555,temp_interior,temperature,5.9
1734390555,temp_exterior,humidity,52.1
1734390555,temp_exterior,temperature,4.1
1734390555,co2,co2,579
1734390555,presion caldera,presion,0.0
1734390616,Shelly PM 0,power,891.48
1734390616,Shelly PM 0,total,2671505.7
1734390616,Shelly PM 0,total_returned,43536.7
1734390617,solar,power,0
1734390617,humedad suelo,temperature,17.81
1734390617,humedad suelo,humidity,31.7
1734390617,humedad suelo,ec,223
1734390617,pH,pH,4.2
1734390617,NPK,N,6
1734390617,NPK,P,7
1734390617,NPK,K,19
1734390617,suelo,humidity,40.3
1734390617,suelo,temperature,24.4
1734390617,suelo,ec,151
1734390617,suelo,pH,3.0
1734390617,suelo,N,0
1734390617,suelo,P,30
1734390617,suelo,K,22
1734390617,suelo,salinity,83
1734390617,suelo,tds,75
1734390617,temp_interior,humidity,68.6
1734390617,temp_interior,temperature,5.9
1734390617,temp_exterior,humidity,52.1
1734390617,temp_exterior,temperature,4.0
1734390617,co2,co2,579
1734390617,presion caldera,presion,0.0
1734390678,Shelly PM 0,power,851.74
1734390678,Shelly PM 0,total,2671520.3
1734390678,Shelly PM 0,total_returned,43536.7
1734390678,solar,power,0
1734390678,humedad suelo,temperature,17.78
1734390678,humedad suelo,humidity,31.75
1734390678,humedad suelo,ec,230
1734390678,pH,pH,3.4
1734390678,NPK,N,6
1734390678,NPK,P,7
1734390678,NPK,K,19
1734390678,suelo,humidity,40.4
1734390678,suelo,temperature,24.4
1734390678,suelo,ec,151
1734390678,suelo,pH,3.0
1734390678,suelo,N,0
1734390678,suelo,P,30
1734390678,suelo,K,22
1734390678,suelo,salinity,83
1734390678,suelo,tds,75
1734390678,temp_interior,humidity,68.5
1734390678,temp_interior,temperature,5.9
1734390678,temp_exterior,humidity,52.0
1734390678,temp_exterior,temperature,3.9
1734390678,co2,co2,578
1734390678,presion caldera,presion,0.0
1734390739,Shelly PM 0,power,845.91
1734390739,Shelly PM 0,total,2671534.7
1734390739,Shelly PM 0,total_returned,43536.7
1734390739,solar,power,0
1734390739,humedad suelo,temperature,17.81
1734390739,humedad suelo,humidity,31.75
1734390739,humedad suelo,ec,226
1734390739,pH,pH,8.8
1734390739,NPK,N,6
1734390739,NPK,P,7
1734390739,NPK,K,19
1734390739,suelo,humidity,40.3
1734390739,suelo,temperature,24.4
1734390739,suelo,ec,151
1734390739,suelo,pH,3.0
1734390739,suelo,N,0
1734390739,suelo,P,30
1734390739,suelo,K,22
1734390739,suelo,salinity,83
1734390739,suelo,tds,75
1734390739,temp_interior,humidity,68.2
1734390739,temp_interior,temperature,5.9
1734390739,temp_exterior,humidity,52.0
1734390739,temp_exterior,temperature,3.7
1734390739,co2,co2,578
1734390739,presion caldera,presion,0.0
1734390799,Shelly PM 0,power,868.91
1734390799,Shelly PM 0,total,2671549.0
1734390799,Shelly PM 0,total_returned,43536.7
1734390800,solar,power,0
1734390800,humedad suelo,temperature,17.84
1734390800,humedad suelo,humidity,31.75
1734390800,humedad suelo,ec,231
1734390800,pH,pH,9.0
1734390800,NPK,N,6
1734390800,NPK,P,7
1734390800,NPK,K,19
1734390801,suelo,humidity,40.0
1734390801,suelo,temperature,24.5
1734390801,suelo,ec,150
1734390801,suelo,pH,3.0
1734390801,suelo,N,0
1734390801,suelo,P,29
1734390801,suelo,K,21
1734390801,suelo,salinity,82
1734390801,suelo,tds,75
1734390801,temp_interior,humidity,68.3
1734390801,temp_interior,temperature,6.0
1734390801,temp_exterior,humidity,52.0
1734390801,temp_exterior,temperature,3.8
1734390801,co2,co2,577
1734390801,presion caldera,presion,0.0
1734390861,Shelly PM 0,power,901.61
1734390861,Shelly PM 0,total,2671563.7
1734390861,Shelly PM 0,total_returned,43536.7
1734390861,solar,power,0
1734390861,humedad suelo,temperature,17.81
1734390861,humedad suelo,humidity,31.7
1734390861,humedad suelo,ec,228
1734390861,pH,pH,9.0
1734390861,NPK,N,6
1734390861,NPK,P,8
1734390861,NPK,K,20
1734390861,suelo,humidity,40.7
1734390861,suelo,temperature,24.5
1734390861,suelo,ec,151
1734390861,suelo,pH,3.0
1734390861,suelo,N,0
1734390861,suelo,P,30
1734390861,suelo,K,22
1734390861,suelo,salinity,83
1734390861,suelo,tds,75
1734390861,temp_interior,humidity,68.1
1734390861,temp_interior,temperature,6.0
1734390861,temp_exterior,humidity,52.0
1734390861,temp_exterior,temperature,3.8
1734390861,co2,co2,581
1734390864,presion caldera,presion,0.0
1734390924,Shelly PM 0,power,898.37
1734390924,Shelly PM 0,total,2671578.4
1734390924,Shelly PM 0,total_returned,43536.7
1734390924,solar,power,0
1734390924,humedad suelo,temperature,17.81
1734390924,humedad suelo,humidity,31.7
1734390924,humedad suelo,ec,217
1734390924,pH,pH,3.8
1734390924,NPK,N,6
1734390924,NPK,P,8
1734390924,NPK,K,20
1734390924,suelo,humidity,40.6
1734390924,suelo,temperature,24.5
1734390924,suelo,ec,148
1734390924,suelo,pH,3.0
1734390924,suelo,N,0
1734390924,suelo,P,28
1734390924,suelo,K,20
1734390924,suelo,salinity,81
1734390924,suelo,tds,74
1734390924,temp_interior,humidity,67.8
1734390924,temp_interior,temperature,6.0
1734390924,temp_exterior,humidity,52.0
1734390924,temp_exterior,temperature,3.8
1734390924,co2,co2,581
1734390927,presion caldera,presion,0.0
1734390987,Shelly PM 0,power,900.78
1734390987,Shelly PM 0,total,2671593.5
1734390987,Shelly PM 0,total_returned,43536.7
1734390987,solar,power,0
1734390987,humedad suelo,temperature,17.84
1734390987,humedad suelo,humidity,31.7
1734390987,humedad suelo,ec,226
1734390987,pH,pH,8.9
1734390987,NPK,N,6
1734390987,NPK,P,8
1734390987,NPK,K,20
1734390987,suelo,humidity,40.3
1734390987,suelo,temperature,24.5
1734390987,suelo,ec,150
1734390987,suelo,pH,3.0
1734390987,suelo,N,0
1734390987,suelo,P,29
1734390987,suelo,K,21
1734390987,suelo,salinity,82
1734390987,suelo,tds,75
1734390987,temp_interior,humidity,68.3
1734390987,temp_interior,temperature,5.9
1734390987,temp_exterior,humidity,52.0
1734390987,temp_exterior,temperature,3.8
1734390987,co2,co2,584
1734390987,presion caldera,presion,0.0
1734391048,Shelly PM 0,power,898.7
1734391048,Shelly PM 0,total,2671608.6
1734391048,Shelly PM 0,total_returned,43536.7
1734391048,solar,power,0
1734391048,humedad suelo,temperature,17.84
1734391048,humedad suelo,humidity,31.75
1734391048,humedad suelo,ec,221
1734391048,pH,pH,9.0
1734391048,NPK,N,6
1734391048,NPK,P,8
1734391048,NPK,K,20
1734391048,suelo,humidity,40.4
1734391048,suelo,temperature,24.5
1734391048,suelo,ec,151
1734391048,suelo,pH,3.0
1734391048,suelo,N,0
1734391048,suelo,P,30
1734391048,suelo,K,22
1734391048,suelo,salinity,83
1734391048,suelo,tds,75
1734391048,temp_interior,humidity,67.9
1734391048,temp_interior,temperature,5.9
1734391048,temp_exterior,humidity,52.0
1734391048,temp_exterior,temperature,3.7
1734391048,co2,co2,580
1734391048,presion caldera,presion,0.0
1734391108,Shelly PM 0,power,909.73
1734391108,Shelly PM 0,total,2671623.6
1734391108,Shelly PM 0,total_returned,43536.7
1734391108,solar,power,0
1734391108,humedad suelo,temperature,17.87
1734391108,humedad suelo,humidity,31.75
1734391108,humedad suelo,ec,229
1734391108,pH,pH,9.0
1734391109,NPK,N,6
1734391109,NPK,P,8
1734391109,NPK,K,20
1734391109,suelo,humidity,40.7
1734391109,suelo,temperature,24.5
1734391109,suelo,ec,149
1734391109,suelo,pH,3.0
1734391109,suelo,N,0
1734391109,suelo,P,29
1734391109,suelo,K,21
1734391109,suelo,salinity,81
1734391109,suelo,tds,74
1734391109,temp_interior,humidity,68.5
1734391109,temp_interior,temperature,5.9
1734391109,temp_exterior,humidity,52.0
1734391109,temp_exterior,temperature,3.7
1734391109,co2,co2,581
1734391109,presion caldera,presion,0.0
1734391169,Shelly PM 0,power,918.72
1734391169,Shelly PM 0,total,2671638.6
1734391169,Shelly PM 0,total_returned,43536.7
1734391169,humedad suelo,temperature,17.84
1734391169,humedad suelo,humidity,31.75
1734391169,humedad suelo,ec,225
1734391169,pH,pH,9.0
1734391169,NPK,N,6
1734391169,NPK,P,7
1734391169,NPK,K,19
1734391169,suelo,humidity,40.4
1734391169,suelo,temperature,24.5
1734391169,suelo,ec,151
1734391169,suelo,pH,3.0
1734391169,suelo,N,0
1734391169,suelo,P,30
1734391169,suelo,K,22
1734391169,suelo,salinity,83
1734391169,suelo,tds,75
1734391169,temp_interior,humidity,68.5
1734391169,temp_interior,temperature,6.0
1734391170,temp_exterior,humidity,52.0
1734391170,temp_exterior,temperature,3.7
1734391170,co2,co2,578
1734391170,presion caldera,presion,0.0
1734391230,Shelly PM 0,power,855.13
1734391230,Shelly PM 0,total,2671653.6
1734391230,Shelly PM 0,total_returned,43536.7
1734391230,solar,power,0
1734391230,humedad suelo,temperature,17.84
1734391230,humedad suelo,humidity,31.75
1734391230,humedad suelo,ec,231
1734391230,pH,pH,9.0
1734391230,NPK,N,6
1734391230,NPK,P,7
1734391230,NPK,K,19
1734391230,suelo,humidity,40.8
1734391230,suelo,temperature,24.6
1734391230,suelo,ec,151
1734391230,suelo,pH,3.0
1734391230,suelo,N,0
1734391230,suelo,P,30
1734391230,suelo,K,22
1734391230,suelo,salinity,83
1734391230,suelo,tds,75
1734391230,temp_interior,humidity,68.2
1734391230,temp_interior,temperature,5.9
1734391230,temp_exterior,humidity,52.0
1734391230,temp_exterior,temperature,3.8
1734391230,co2,co2,581
1734391230,presion caldera,presion,0.0
1734391291,Shelly PM 0,power,885.51
1734391291,Shelly PM 0,total,2671668.3
1734391291,Shelly PM 0,total_returned,43536.7
1734391291,solar,power,0
1734391291,humedad suelo,temperature,17.87
1734391291,humedad suelo,humidity,31.75
1734391291,humedad suelo,ec,229
1734391291,pH,pH,9.0
1734391291,NPK,N,6
1734391291,NPK,P,8
1734391291,NPK,K,20
1734391291,suelo,humidity,40.3
1734391291,suelo,temperature,24.5
1734391291,suelo,ec,150
1734391291,suelo,pH,3.0
1734391291,suelo,N,0
1734391291,suelo,P,29
1734391291,suelo,K,21
1734391291,suelo,salinity,82
1734391291,suelo,tds,75
1734391291,temp_interior,humidity,68.2
1734391291,temp_interior,temperature,5.9
1734391291,temp_exterior,humidity,52.0
1734391291,temp_exterior,temperature,3.8
1734391291,co2,co2,581
1734391291,presion caldera,presion,0.0
1734391351,Shelly PM 0,power,859.36
1734391351,Shelly PM 0,total,2671683.0
1734391351,Shelly PM 0,total_returned,43536.7
1734391351,solar,power,0
1734391352,humedad suelo,temperature,17.89
1734391352,humedad suelo,humidity,31.81
1734391352,humedad suelo,ec,231
1734391352,pH,pH,6.6
1734391352,NPK,N,6
1734391352,NPK,P,8
1734391352,NPK,K,20
1734391352,suelo,humidity,40.3
1734391352,suelo,temperature,24.5
1734391352,suelo,ec,150
1734391352,suelo,pH,3.0
1734391352,suelo,N,0
1734391352,suelo,P,29
1734391352,suelo,K,21
1734391352,suelo,salinity,82
1734391352,suelo,tds,75
1734391352,temp_interior,humidity,68.2
1734391352,temp_interior,temperature,5.9
1734391352,temp_exterior,humidity,52.0
1734391352,temp_exterior,temperature,3.8
1734391352,co2,co2,579
1734391352,presion caldera,presion,0.0
1734391412,Shelly PM 0,power,2703.03
1734391412,Shelly PM 0,total,2671696.0
1734391412,Shelly PM 0,total_returned,43536.7
1734391412,solar,power,0
1734391412,humedad suelo,temperature,17.87
1734391412,humedad suelo,humidity,31.7
1734391412,humedad suelo,ec,228
1734391413,pH,pH,6.8
1734391413,NPK,N,6
1734391413,NPK,P,8
1734391413,NPK,K,20
1734391413,suelo,humidity,40.6
1734391413,suelo,temperature,24.6
1734391413,suelo,ec,149
1734391413,suelo,pH,3.0
1734391413,suelo,N,0
1734391413,suelo,P,29
1734391413,suelo,K,21
1734391413,suelo,salinity,81
1734391413,suelo,tds,74
1734391413,temp_interior,humidity,68.5
1734391413,temp_interior,temperature,5.9
1734391413,temp_exterior,humidity,52.0
1734391413,temp_exterior,temperature,3.8
1734391413,co2,co2,581
1734391413,presion caldera,presion,0.0
1734391473,Shelly PM 0,power,2657.58
1734391473,Shelly PM 0,total,2671736.2
1734391473,Shelly PM 0,total_returned,43536.7
1734391475,solar,power,0
1734391475,humedad suelo,temperature,17.89
1734391475,humedad suelo,humidity,31.64
1734391475,humedad suelo,ec,225
1734391475,pH,pH,3.9
1734391475,NPK,N,6
1734391475,NPK,P,8
1734391475,NPK,K,20
1734391475,suelo,humidity,40.5
1734391475,suelo,temperature,24.6
1734391475,suelo,ec,150
1734391475,suelo,pH,3.0
1734391475,suelo,N,0
1734391475,suelo,P,29
1734391475,suelo,K,21
1734391475,suelo,salinity,82
1734391475,suelo,tds,75
1734391475,temp_interior,humidity,68.7
1734391475,temp_interior,temperature,5.9
1734391476,temp_exterior,humidity,52.1
1734391476,temp_exterior,temperature,3.9
1734391476,co2,co2,578
1734391476,presion caldera,presion,0.0
1734391537,Shelly PM 0,power,2652.97
1734391537,Shelly PM 0,total,2671780.8
1734391537,Shelly PM 0,total_returned,43536.7
1734391537,solar,power,0
1734391537,humedad suelo,temperature,17.89
1734391537,humedad suelo,humidity,31.75
1734391537,humedad suelo,ec,227
1734391537,pH,pH,8.9
1734391537,NPK,N,6
1734391537,NPK,P,8
1734391537,NPK,K,20
1734391537,suelo,humidity,40.5
1734391537,suelo,temperature,24.6
1734391537,suelo,ec,151
1734391537,suelo,pH,3.0
1734391537,suelo,N,0
1734391537,suelo,P,30
1734391537,suelo,K,22
1734391537,suelo,salinity,83
1734391537,suelo,tds,75
1734391537,temp_interior,humidity,68.3
1734391537,temp_interior,temperature,6.0
1734391537,temp_exterior,humidity,52.0
1734391537,temp_exterior,temperature,4.0
1734391537,co2,co2,579
1734391537,presion caldera,presion,0.0
1734391598,Shelly PM 0,power,2616.83
1734391598,Shelly PM 0,total,2671825.0
1734391598,Shelly PM 0,total_returned,43536.7
1734391600,solar,power,0
1734391600,humedad suelo,temperature,17.89
1734391600,humedad suelo,humidity,31.75
1734391600,humedad suelo,ec,230
1734391600,pH,pH,5.4
1734391600,NPK,N,6
1734391600,NPK,P,8
1734391600,NPK,K,20
1734391600,suelo,humidity,40.0
1734391600,suelo,temperature,24.6
1734391600,suelo,ec,150
1734391600,suelo,pH,3.0
1734391600,suelo,N,0
1734391600,suelo,P,29
1734391600,suelo,K,21
1734391600,suelo,salinity,82
1734391600,suelo,tds,75
1734391600,temp_interior,humidity,68.5
1734391600,temp_interior,temperature,5.9
1734391600,temp_exterior,humidity,52.1
1734391600,temp_exterior,temperature,4.0
1734391600,co2,co2,580
1734391600,presion caldera,presion,0.0
1734391660,Shelly PM 0,power,2633.77
1734391660,Shelly PM 0,total,2671869.0
1734391660,Shelly PM 0,total_returned,43536.7
1734391660,solar,power,0
1734391661,humedad suelo,temperature,17.89
1734391661,humedad suelo,humidity,31.7
1734391661,humedad suelo,ec,227
1734391661,pH,pH,8.9
1734391661,NPK,N,6
1734391661,NPK,P,7
1734391661,NPK,K,19
1734391661,suelo,humidity,40.5
1734391661,suelo,temperature,24.6
1734391661,suelo,ec,149
1734391661,suelo,pH,3.0
1734391661,suelo,N,0
1734391661,suelo,P,29
1734391661,suelo,K,21
1734391661,suelo,salinity,81
1734391661,suelo,tds,74
1734391661,temp_interior,humidity,68.4
1734391661,temp_interior,temperature,5.9
1734391661,temp_exterior,humidity,52.1
1734391661,temp_exterior,temperature,4.1
1734391661,co2,co2,579
1734391661,presion caldera,presion,0.0
1734391721,Shelly PM 0,power,2636.78
1734391721,Shelly PM 0,total,2671912.8
1734391721,Shelly PM 0,total_returned,43536.7
1734391721,solar,power,0
1734391721,humedad suelo,temperature,17.89
1734391721,humedad suelo,humidity,31.7
1734391721,humedad suelo,ec,233
1734391721,pH,pH,8.9
1734391721,NPK,N,6
1734391721,NPK,P,7
1734391721,NPK,K,19
1734391721,suelo,humidity,40.4
1734391721,suelo,temperature,24.6
1734391721,suelo,ec,148
1734391721,suelo,pH,3.0
1734391721,suelo,N,0
1734391721,suelo,P,28
1734391721,suelo,K,20
1734391721,suelo,salinity,81
1734391721,suelo,tds,74
1734391722,temp_interior,humidity,68.6
1734391722,temp_interior,temperature,5.8
1734391722,temp_exterior,humidity,52.1
1734391722,temp_exterior,temperature,4.2
1734391722,co2,co2,579
1734391722,presion caldera,presion,0.0
1734391782,Shelly PM 0,power,2617.12
1734391782,Shelly PM 0,total,2671956.8
1734391782,Shelly PM 0,total_returned,43536.7
1734391782,solar,power,0
1734391782,humedad suelo,temperature,17.92
1734391782,humedad suelo,humidity,31.75
1734391782,humedad suelo,ec,229
1734391782,pH,pH,4.4
1734391782,NPK,N,6
1734391782,NPK,P,7
1734391782,NPK,K,19
1734391782,suelo,humidity,40.6
1734391782,suelo,temperature,24.6
1734391782,suelo,ec,149
1734391782,suelo,pH,3.0
1734391782,suelo,N,0
1734391782,suelo,P,29
1734391782,suelo,K,21
1734391782,suelo,salinity,81
1734391782,suelo,tds,74
1734391782,temp_interior,humidity,68.5
1734391782,temp_interior,temperature,5.8
1734391782,temp_exterior,humidity,52.1
1734391782,temp_exterior,temperature,4.2
1734391782,co2,co2,579
1734391782,presion caldera,presion,0.0
1734391843,Shelly PM 0,power,2674.62
1734391843,Shelly PM 0,total,2672000.8
1734391843,Shelly PM 0,total_returned,43536.7
1734391843,solar,power,0
1734391843,humedad suelo,temperature,17.92
1734391843,humedad suelo,humidity,31.75
1734391843,humedad suelo,ec,228
1734391843,pH,pH,4.5
1734391843,NPK,N,6
1734391843,NPK,P,7
1734391843,NPK,K,19
1734391843,suelo,humidity,40.2
1734391843,suelo,temperature,24.6
1734391843,suelo,ec,148
1734391843,suelo,pH,3.0
1734391843,suelo,N,0
1734391843,suelo,P,28
1734391843,suelo,K,20
1734391843,suelo,salinity,81
1734391843,suelo,tds,74
1734391843,temp_interior,humidity,68.5
1734391843,temp_interior,temperature,5.8
1734391843,temp_exterior,humidity,52.0
1734391843,temp_exterior,temperature,4.0
1734391843,co2,co2,579
1734391843,presion caldera,presion,0.0
1734391904,Shelly PM 0,power,2644.52
1734391904,Shelly PM 0,total,2672046.8
1734391904,Shelly PM 0,total_returned,43536.7
1734391904,solar,power,0
1734391904,humedad suelo,temperature,17.89
1734391904,humedad suelo,humidity,31.7
1734391904,humedad suelo,ec,229
1734391904,pH,pH,8.8
1734391904,NPK,N,6
1734391904,NPK,P,8
1734391904,NPK,K,20
1734391904,suelo,humidity,40.4
1734391904,suelo,temperature,24.7
1734391904,suelo,ec,151
1734391904,suelo,pH,3.0
1734391904,suelo,N,0
1734391904,suelo,P,30
1734391904,suelo,K,22
1734391904,suelo,salinity,83
1734391904,suelo,tds,75
1734391904,temp_interior,humidity,68.7
1734391904,temp_interior,temperature,5.8
1734391904,temp_exterior,humidity,52.0
1734391904,temp_exterior,temperature,4.0
1734391904,co2,co2,578
1734391904,presion caldera,presion,0.0
1734391964,Shelly PM 0,power,2651.82
1734391964,Shelly PM 0,total,2672091.4
1734391964,Shelly PM 0,total_returned,43536.7
1734391964,solar,power,0
1734391965,humedad suelo,temperature,17.92
1734391965,humedad suelo,humidity,31.75
1734391965,humedad suelo,ec,221
1734391965,pH,pH,8.8
1734391965,NPK,N,6
1734391965,NPK,P,8
1734391965,NPK,K,20
1734391965,suelo,humidity,40.0
1734391965,suelo,temperature,24.7
1734391965,suelo,ec,149
1734391965,suelo,pH,3.0
1734391965,suelo,N,0
1734391965,suelo,P,29
1734391965,suelo,K,21
1734391965,suelo,salinity,81
1734391965,suelo,tds,74
1734391965,temp_interior,humidity,68.4
1734391965,temp_interior,temperature,5.9
1734391965,temp_exterior,humidity,52.0
1734391965,temp_exterior,temperature,4.0
1734391965,co2,co2,578
1734391965,presion caldera,presion,0.0
1734392025,Shelly PM 0,power,2637.59
1734392025,Shelly PM 0,total,2672135.8
1734392025,Shelly PM 0,total_returned,43536.7
1734392025,solar,power,0
1734392025,humedad suelo,temperature,17.92
1734392025,humedad suelo,humidity,31.7
1734392025,humedad suelo,ec,226
1734392025,pH,pH,3.9
1734392025,NPK,N,6
1734392025,NPK,P,8
1734392025,NPK,K,20
1734392025,suelo,humidity,40.7
1734392025,suelo,temperature,24.7
1734392025,suelo,ec,149
