timestamp,device,metric,value
1734303778,suelo,tds,79
1734303778,temp_interior,humidity,72.3
1734303778,temp_interior,temperature,5.5
1734303779,temp_exterior,humidity,51.7
1734303779,temp_exterior,temperature,2.7
1734303779,co2,co2,569
1734303779,presion caldera,presion,0.0
1734303839,Shelly PM 0,power,3003.03
1734303839,Shelly PM 0,total,2641807.2
1734303839,Shelly PM 0,total_returned,42102.4
1734303840,solar,power,0
1734303840,humedad suelo,temperature,17.09
1734303840,humedad suelo,humidity,32.27
1734303840,humedad suelo,ec,229
1734303840,pH,pH,3.1
1734303840,NPK,N,6
1734303840,NPK,P,8
1734303840,NPK,K,21
1734303840,suelo,humidity,44.4
1734303840,suelo,temperature,22.3
1734303840,suelo,ec,156
1734303840,suelo,pH,3.0
1734303840,suelo,N,0
1734303840,suelo,P,32
1734303840,suelo,K,24
1734303840,suelo,salinity,85
1734303840,suelo,tds,78
1734303840,temp_interior,humidity,71.9
1734303840,temp_interior,temperature,5.5
1734303840,temp_exterior,humidity,51.7
1734303840,temp_exterior,temperature,2.6
1734303840,co2,co2,571
1734303840,presion caldera,presion,0.0
1734303901,Shelly PM 0,power,3063.47
1734303901,Shelly PM 0,total,2641909.2
1734303901,Shelly PM 0,total_returned,42102.4
1734303901,solar,power,0
1734303901,humedad suelo,temperature,17.12
1734303901,humedad suelo,humidity,32.27
1734303901,humedad suelo,ec,234
1734303901,pH,pH,8.3
1734303901,NPK,N,6
1734303901,NPK,P,8
1734303901,NPK,K,21
1734303901,suelo,humidity,44.3
1734303901,suelo,temperature,22.3
1734303901,suelo,ec,158
1734303901,suelo,pH,3.0
1734303901,suelo,N,0
1734303901,suelo,P,33
1734303901,suelo,K,25
1734303901,suelo,salinity,86
1734303901,suelo,tds,79
1734303901,temp_interior,humidity,72.2
1734303901,temp_interior,temperature,5.6
1734303901,temp_exterior,humidity,51.7
1734303901,temp_exterior,temperature,2.5
1734303901,co2,co2,571
1734303901,presion caldera,presion,0.0
1734303961,Shelly PM 0,power,3087.11
1734303961,Shelly PM 0,total,2641960.4
1734303961,Shelly PM 0,total_returned,42102.4
1734303961,solar,power,0
1734303962,humedad suelo,temperature,17.12
1734303962,humedad suelo,humidity,32.32
1734303962,humedad suelo,ec,238
1734303962,pH,pH,8.3
1734303962,NPK,N,6
1734303962,NPK,P,8
1734303962,NPK,K,21
1734303962,suelo,humidity,44.0
1734303962,suelo,temperature,22.3
1734303962,suelo,ec,157
1734303962,suelo,pH,3.0
1734303962,suelo,N,0
1734303962,suelo,P,32
1734303962,suelo,K,25
1734303962,suelo,salinity,86
1734303962,suelo,tds,78
1734303962,temp_interior,humidity,72.2
1734303962,temp_interior,temperature,5.4
1734303962,temp_exterior,humidity,51.7
1734303962,temp_exterior,temperature,2.5
1734303962,co2,co2,573
1734303962,presion caldera,presion,0.0
1734304022,Shelly PM 0,power,3099.58
1734304022,Shelly PM 0,total,2642011.8
1734304022,Shelly PM 0,total_returned,42102.4
1734304023,solar,power,0
1734304023,humedad suelo,temperature,17.12
1734304023,humedad suelo,humidity,32.32
1734304023,humedad suelo,ec,230
1734304023,pH,pH,8.7
1734304023,NPK,N,6
1734304023,NPK,P,8
1734304023,NPK,K,21
1734304023,suelo,humidity,44.0
1734304023,suelo,temperature,22.3
1734304023,suelo,ec,160
1734304023,suelo,pH,3.0
1734304023,suelo,N,0
1734304023,suelo,P,34
1734304023,suelo,K,26
1734304023,suelo,salinity,88
1734304023,suelo,tds,80
1734304024,temp_interior,humidity,72.1
1734304024,temp_interior,temperature,5.5
1734304024,temp_exterior,humidity,51.6
1734304024,temp_exterior,temperature,2.4
1734304024,co2,co2,571
1734304024,presion caldera,presion,0.0
1734304084,Shelly PM 0,power,3075.3
1734304084,Shelly PM 0,total,2642063.2
1734304084,Shelly PM 0,total_returned,42102.4
1734304084,solar,power,0
1734304084,humedad suelo,temperature,17.12
1734304084,humedad suelo,humidity,32.32
1734304084,humedad suelo,ec,231
1734304084,pH,pH,8.6
1734304084,NPK,N,6
1734304084,NPK,P,8
1734304084,NPK,K,21
1734304084,suelo,humidity,44.3
1734304084,suelo,temperature,22.4
1734304084,suelo,ec,157
1734304084,suelo,pH,3.0
1734304084,suelo,N,0
1734304084,suelo,P,32
1734304084,suelo,K,25
1734304084,suelo,salinity,86
1734304084,suelo,tds,78
1734304084,temp_interior,humidity,72.4
1734304084,temp_interior,temperature,5.5
1734304084,temp_exterior,humidity,51.6
1734304084,temp_exterior,temperature,2.3
1734304084,co2,co2,571
1734304084,presion caldera,presion,0.0
1734304145,Shelly PM 0,power,3038.49
1734304145,Shelly PM 0,total,2642114.0
1734304145,Shelly PM 0,total_returned,42102.4
1734304146,solar,power,0
1734304146,humedad suelo,temperature,17.15
1734304146,humedad suelo,humidity,32.32
1734304146,humedad suelo,ec,229
1734304146,pH,pH,8.3
1734304146,NPK,N,6
1734304146,NPK,P,8
1734304146,NPK,K,21
1734304146,suelo,humidity,43.9
1734304146,suelo,temperature,22.4
1734304146,suelo,ec,158
1734304146,suelo,pH,3.0
1734304146,suelo,N,0
1734304146,suelo,P,33
1734304146,suelo,K,25
1734304146,suelo,salinity,86
1734304146,suelo,tds,79
1734304146,temp_interior,humidity,72.1
1734304146,temp_interior,temperature,5.3
1734304146,temp_exterior,humidity,51.6
1734304146,temp_exterior,temperature,2.4
1734304146,co2,co2,571
1734304146,presion caldera,presion,0.0
1734304207,Shelly PM 0,power,3010.09
1734304207,Shelly PM 0,total,2642164.8
1734304207,Shelly PM 0,total_returned,42102.4
1734304207,solar,power,0
1734304207,humedad suelo,temperature,17.12
1734304207,humedad suelo,humidity,32.32
1734304207,humedad suelo,ec,226
1734304207,pH,pH,3.6
1734304207,NPK,N,6
1734304207,NPK,P,8
1734304207,NPK,K,21
1734304207,suelo,humidity,44.4
1734304207,suelo,temperature,22.4
1734304207,suelo,ec,157
1734304207,suelo,pH,3.0
1734304207,suelo,N,0
1734304207,suelo,P,32
1734304207,suelo,K,25
1734304207,suelo,salinity,86
1734304207,suelo,tds,78
1734304207,temp_interior,humidity,72.1
1734304207,temp_interior,temperature,5.4
1734304207,temp_exterior,humidity,51.7
1734304207,temp_exterior,temperature,2.5
1734304207,co2,co2,571
1734304207,presion caldera,presion,0.0
1734304268,Shelly PM 0,power,2950.66
1734304268,Shelly PM 0,total,2642214.2
1734304268,Shelly PM 0,total_returned,42102.4
1734304269,solar,power,0
1734304269,humedad suelo,temperature,17.17
1734304269,humedad suelo,humidity,32.32
1734304269,humedad suelo,ec,227
1734304270,pH,pH,8.4
1734304270,NPK,N,6
1734304270,NPK,P,8
1734304270,NPK,K,21
1734304270,suelo,humidity,44.4
1734304270,suelo,temperature,22.5
1734304270,suelo,ec,159
1734304270,suelo,pH,3.0
1734304270,suelo,N,0
1734304270,suelo,P,33
1734304270,suelo,K,26
1734304270,suelo,salinity,87
1734304270,suelo,tds,79
1734304270,temp_interior,humidity,72.1
1734304270,temp_interior,temperature,5.3
1734304270,temp_exterior,humidity,51.6
1734304270,temp_exterior,temperature,2.4
1734304270,co2,co2,571
1734304270,presion caldera,presion,0.0
1734304330,Shelly PM 0,power,2894.29
1734304330,Shelly PM 0,total,2642262.8
1734304330,Shelly PM 0,total_returned,42102.4
1734304331,solar,power,0
1734304331,humedad suelo,temperature,17.15
1734304331,humedad suelo,humidity,32.32
1734304331,humedad suelo,ec,239
1734304331,pH,pH,9.0
1734304331,NPK,N,6
1734304331,NPK,P,8
1734304331,NPK,K,21
1734304331,suelo,humidity,44.4
1734304331,suelo,temperature,22.5
1734304331,suelo,ec,159
1734304331,suelo,pH,3.0
1734304331,suelo,N,0
1734304331,suelo,P,33
1734304331,suelo,K,26
1734304331,suelo,salinity,87
1734304331,suelo,tds,79
1734304332,temp_interior,humidity,72.4
1734304332,temp_interior,temperature,5.4
1734304332,temp_exterior,humidity,51.6
1734304332,temp_exterior,temperature,2.4
1734304332,co2,co2,571
1734304332,presion caldera,presion,0.0
1734304392,Shelly PM 0,power,2914.25
1734304392,Shelly PM 0,total,2642310.8
1734304392,Shelly PM 0,total_returned,42102.4
1734304392,solar,power,0
1734304392,humedad suelo,temperature,17.15
1734304392,humedad suelo,humidity,32.32
1734304392,humedad suelo,ec,231
1734304392,pH,pH,8.3
1734304392,NPK,N,6
1734304392,NPK,P,8
1734304392,NPK,K,21
1734304392,suelo,humidity,44.0
1734304392,suelo,temperature,22.5
1734304392,suelo,ec,158
1734304392,suelo,pH,3.0
1734304392,suelo,N,0
1734304392,suelo,P,33
1734304392,suelo,K,25
1734304392,suelo,salinity,86
1734304392,suelo,tds,79
1734304392,temp_interior,humidity,72.2
1734304392,temp_interior,temperature,5.3
1734304392,temp_exterior,humidity,51.6
1734304392,temp_exterior,temperature,2.4
1734304393,co2,co2,569
1734304393,presion caldera,presion,0.0
1734304454,Shelly PM 0,power,3971.19
1734304454,Shelly PM 0,total,2642359.8
1734304454,Shelly PM 0,total_returned,42102.4
1734304455,solar,power,0
1734304455,humedad suelo,temperature,17.17
1734304455,humedad suelo,humidity,32.32
1734304455,humedad suelo,ec,232
1734304455,pH,pH,3.0
1734304455,NPK,N,6
1734304455,NPK,P,8
1734304455,NPK,K,21
1734304455,suelo,humidity,44.0
1734304455,suelo,temperature,22.5
1734304455,suelo,ec,158
1734304455,suelo,pH,3.0
1734304455,suelo,N,0
1734304455,suelo,P,33
1734304455,suelo,K,25
1734304455,suelo,salinity,86
1734304455,suelo,tds,79
1734304455,temp_interior,humidity,72.3
1734304455,temp_interior,temperature,5.4
1734304455,temp_exterior,humidity,51.6
1734304455,temp_exterior,temperature,2.4
1734304455,co2,co2,569
1734304455,presion caldera,presion,0.0
1734304516,Shelly PM 0,power,3078.63
1734304516,Shelly PM 0,total,2642410.2
1734304516,Shelly PM 0,total_returned,42102.4
1734304517,solar,power,0
1734304517,humedad suelo,temperature,17.17
1734304517,humedad suelo,humidity,32.32
1734304517,humedad suelo,ec,233
1734304517,pH,pH,8.5
1734304517,NPK,N,6
1734304517,NPK,P,8
1734304517,NPK,K,21
1734304517,suelo,humidity,43.9
1734304517,suelo,temperature,22.5
1734304517,suelo,ec,158
1734304517,suelo,pH,3.0
1734304517,suelo,N,0
1734304517,suelo,P,33
1734304517,suelo,K,25
1734304517,suelo,salinity,86
1734304517,suelo,tds,79
1734304517,temp_interior,humidity,72.2
1734304517,temp_interior,temperature,5.4
1734304517,temp_exterior,humidity,51.6
1734304517,temp_exterior,temperature,2.5
1734304517,co2,co2,569
1734304517,presion caldera,presion,0.0
1734304578,Shelly PM 0,power,2993.12
1734304578,Shelly PM 0,total,2642460.6
1734304578,Shelly PM 0,total_returned,42102.4
1734304578,solar,power,0
1734304578,humedad suelo,temperature,17.17
1734304578,humedad suelo,humidity,32.27
1734304578,humedad suelo,ec,232
1734304578,pH,pH,8.9
1734304578,NPK,N,6
1734304578,NPK,P,8
1734304578,NPK,K,21
1734304578,suelo,humidity,44.2
1734304578,suelo,temperature,22.6
1734304578,suelo,ec,158
1734304578,suelo,pH,3.0
1734304578,suelo,N,0
1734304578,suelo,P,33
1734304578,suelo,K,25
1734304578,suelo,salinity,86
1734304578,suelo,tds,79
1734304578,temp_interior,humidity,72.0
1734304578,temp_interior,temperature,5.4
1734304578,temp_exterior,humidity,51.7
1734304578,temp_exterior,temperature,2.6
1734304578,co2,co2,568
1734304578,presion caldera,presion,0.0
1734304639,Shelly PM 0,power,3090.67
1734304639,Shelly PM 0,total,2642511.0
1734304639,Shelly PM 0,total_returned,42102.4
1734304639,solar,power,0
1734304640,humedad suelo,temperature,17.2
1734304640,humedad suelo,humidity,32.27
1734304640,humedad suelo,ec,238
1734304640,pH,pH,4.9
1734304640,NPK,N,6
1734304640,NPK,P,8
1734304640,NPK,K,21
1734304640,suelo,humidity,44.6
1734304640,suelo,temperature,22.6
1734304640,suelo,ec,158
1734304640,suelo,pH,3.0
1734304640,suelo,N,0
1734304640,suelo,P,33
1734304640,suelo,K,25
1734304640,suelo,salinity,86
1734304640,suelo,tds,79
1734304640,temp_interior,humidity,72.4
1734304640,temp_interior,temperature,5.4
1734304640,temp_exterior,humidity,51.7
1734304640,temp_exterior,temperature,2.6
1734304640,co2,co2,569
1734304640,presion caldera,presion,0.0
1734304700,Shelly PM 0,power,3013.2
1734304700,Shelly PM 0,total,2642561.4
1734304700,Shelly PM 0,total_returned,42102.4
1734304700,solar,power,0
1734304700,humedad suelo,temperature,17.23
1734304700,humedad suelo,humidity,32.32
1734304700,humedad suelo,ec,233
1734304700,pH,pH,8.4
1734304700,NPK,N,6
1734304700,NPK,P,8
1734304700,NPK,K,21
1734304700,suelo,humidity,44.0
1734304700,suelo,temperature,22.6
1734304700,suelo,ec,159
1734304700,suelo,pH,3.0
1734304700,suelo,N,0
1734304700,suelo,P,33
1734304700,suelo,K,26
1734304700,suelo,salinity,87
1734304700,suelo,tds,79
1734304701,temp_interior,humidity,72.3
1734304701,temp_interior,temperature,5.4
1734304701,temp_exterior,humidity,51.7
1734304701,temp_exterior,temperature,2.6
1734304701,co2,co2,569
1734304701,presion caldera,presion,0.0
1734304761,Shelly PM 0,power,3083.98
1734304761,Shelly PM 0,total,2642612.0
1734304761,Shelly PM 0,total_returned,42102.4
1734304761,solar,power,0
1734304761,humedad suelo,temperature,17.2
1734304761,humedad suelo,humidity,32.32
1734304761,humedad suelo,ec,229
1734304761,pH,pH,8.3
1734304761,NPK,N,6
1734304761,NPK,P,8
1734304761,NPK,K,21
1734304761,suelo,humidity,44.3
1734304761,suelo,temperature,22.6
1734304761,suelo,ec,157
1734304761,suelo,pH,3.0
1734304761,suelo,N,0
1734304761,suelo,P,32
1734304761,suelo,K,25
1734304761,suelo,salinity,86
1734304761,suelo,tds,78
1734304761,temp_interior,humidity,72.7
1734304761,temp_interior,temperature,5.3
1734304762,temp_exterior,humidity,51.7
1734304762,temp_exterior,temperature,2.5
1734304762,co2,co2,569
1734304762,presion caldera,presion,0.0
1734304822,Shelly PM 0,power,3061.62
1734304822,Shelly PM 0,total,2642662.8
1734304822,Shelly PM 0,total_returned,42102.4
1734304822,solar,power,0
1734304822,humedad suelo,temperature,17.2
1734304822,humedad suelo,humidity,32.32
1734304822,humedad suelo,ec,235
1734304822,pH,pH,3.0
1734304822,NPK,N,6
1734304822,NPK,P,8
1734304822,NPK,K,21
1734304822,suelo,humidity,43.7
1734304822,suelo,temperature,22.7
1734304822,suelo,ec,159
1734304822,suelo,pH,3.0
1734304822,suelo,N,0
1734304822,suelo,P,33
1734304822,suelo,K,26
1734304822,suelo,salinity,87
1734304822,suelo,tds,79
1734304822,temp_interior,humidity,72.7
1734304822,temp_interior,temperature,5.3
1734304822,temp_exterior,humidity,51.6
1734304822,temp_exterior,temperature,2.4
1734304822,co2,co2,567
1734304822,presion caldera,presion,0.0
1734304883,Shelly PM 0,power,3060.84
1734304883,Shelly PM 0,total,2642714.2
1734304883,Shelly PM 0,total_returned,42102.4
1734304883,solar,power,0
1734304883,humedad suelo,temperature,17.23
1734304883,humedad suelo,humidity,32.32
1734304883,humedad suelo,ec,223
1734304883,pH,pH,8.6
1734304883,NPK,N,6
1734304883,NPK,P,8
1734304883,NPK,K,21
1734304883,suelo,humidity,43.9
1734304883,suelo,temperature,22.7
1734304883,suelo,ec,163
1734304883,suelo,pH,3.0
1734304883,suelo,N,0
1734304883,suelo,P,35
1734304883,suelo,K,28
1734304883,suelo,salinity,89
1734304883,suelo,tds,81
1734304883,temp_interior,humidity,72.4
1734304883,temp_interior,temperature,5.3
1734304883,temp_exterior,humidity,51.6
1734304883,temp_exterior,temperature,2.4
1734304883,co2,co2,567
1734304883,presion caldera,presion,0.0
1734304943,Shelly PM 0,power,3041.15
1734304943,Shelly PM 0,total,2642765.6
1734304943,Shelly PM 0,total_returned,42102.4
1734304943,solar,power,0
1734304943,humedad suelo,temperature,17.23
1734304943,humedad suelo,humidity,32.27
1734304943,humedad suelo,ec,237
1734304944,pH,pH,8.4
1734304944,NPK,N,6
1734304944,NPK,P,8
1734304944,NPK,K,21
1734304944,suelo,humidity,44.0
1734304944,suelo,temperature,22.7
1734304944,suelo,ec,158
1734304944,suelo,pH,3.0
1734304944,suelo,N,0
1734304944,suelo,P,33
1734304944,suelo,K,25
1734304944,suelo,salinity,86
1734304944,suelo,tds,79
1734304944,temp_interior,humidity,72.1
1734304944,temp_interior,temperature,5.3
1734304944,temp_exterior,humidity,51.6
1734304944,temp_exterior,temperature,2.4
1734304944,co2,co2,565
1734304944,presion caldera,presion,0.0
1734305004,Shelly PM 0,power,3036.07
1734305004,Shelly PM 0,total,2642816.4
1734305004,Shelly PM 0,total_returned,42102.4
1734305005,solar,power,0
1734305005,humedad suelo,temperature,17.26
1734305005,humedad suelo,humidity,32.27
1734305005,humedad suelo,ec,233
1734305005,pH,pH,9.0
1734305005,NPK,N,6
1734305005,NPK,P,8
1734305005,NPK,K,21
1734305005,suelo,humidity,44.4
1734305005,suelo,temperature,22.7
1734305005,suelo,ec,161
1734305005,suelo,pH,3.0
1734305005,suelo,N,0
1734305005,suelo,P,34
1734305005,suelo,K,27
1734305005,suelo,salinity,88
1734305005,suelo,tds,80
1734305005,temp_interior,humidity,73.2
1734305005,temp_interior,temperature,5.3
1734305006,temp_exterior,humidity,51.6
1734305006,temp_exterior,temperature,2.4
1734305006,co2,co2,566
1734305006,presion caldera,presion,0.0
1734305066,Shelly PM 0,power,2998.45
1734305066,Shelly PM 0,total,2642867.2
1734305066,Shelly PM 0,total_returned,42102.4
1734305066,solar,power,0
1734305066,humedad suelo,temperature,17.23
1734305066,humedad suelo,humidity,32.32
1734305066,humedad suelo,ec,234
1734305066,pH,pH,8.5
1734305066,NPK,N,6
1734305066,NPK,P,8
1734305066,NPK,K,21
1734305066,suelo,humidity,43.7
1734305066,suelo,temperature,22.8
1734305066,suelo,ec,159
1734305066,suelo,pH,3.0
1734305066,suelo,N,0
1734305066,suelo,P,33
1734305066,suelo,K,26
1734305066,suelo,salinity,87
1734305066,suelo,tds,79
1734305066,temp_interior,humidity,72.3
1734305066,temp_interior,temperature,5.3
1734305066,temp_exterior,humidity,51.6
1734305066,temp_exterior,temperature,2.4
1734305066,co2,co2,565
1734305066,presion caldera,presion,0.0
1734305127,Shelly PM 0,power,2973.19
1734305127,Shelly PM 0,total,2642917.2
1734305127,Shelly PM 0,total_returned,42102.4
1734305127,solar,power,0
1734305127,humedad suelo,temperature,17.26
1734305127,humedad suelo,humidity,32.27
1734305127,humedad suelo,ec,227
1734305127,pH,pH,8.5
1734305127,NPK,N,6
1734305127,NPK,P,8
1734305127,NPK,K,21
1734305127,suelo,humidity,43.9
1734305127,suelo,temperature,22.8
1734305127,suelo,ec,159
1734305127,suelo,pH,3.0
1734305127,suelo,N,0
1734305127,suelo,P,33
1734305127,suelo,K,26
1734305127,suelo,salinity,87
1734305127,suelo,tds,79
1734305127,temp_interior,humidity,72.6
1734305127,temp_interior,temperature,5.3
1734305127,temp_exterior,humidity,51.7
1734305127,temp_exterior,temperature,2.5
1734305127,co2,co2,565
1734305127,presion caldera,presion,0.0
1734305188,Shelly PM 0,power,2968.67
1734305188,Shelly PM 0,total,2642966.8
1734305188,Shelly PM 0,total_returned,42102.4
1734305188,solar,power,0
1734305188,humedad suelo,temperature,17.26
1734305188,humedad suelo,humidity,32.32
1734305188,humedad suelo,ec,227
1734305188,pH,pH,4.8
1734305188,NPK,N,6
1734305188,NPK,P,8
1734305188,NPK,K,21
1734305188,suelo,humidity,43.8
1734305188,suelo,temperature,22.8
1734305188,suelo,ec,161
1734305188,suelo,pH,3.0
1734305188,suelo,N,0
1734305188,suelo,P,34
1734305188,suelo,K,27
1734305188,suelo,salinity,88
1734305188,suelo,tds,80
1734305188,temp_interior,humidity,72.3
1734305188,temp_interior,temperature,5.3
1734305188,temp_exterior,humidity,51.7
1734305188,temp_exterior,temperature,2.5
1734305188,co2,co2,562
1734305188,presion caldera,presion,0.0
1734305248,Shelly PM 0,power,2996.15
1734305248,Shelly PM 0,total,2643016.6
1734305248,Shelly PM 0,total_returned,42102.4
1734305248,solar,power,0
1734305248,humedad suelo,temperature,17.26
1734305248,humedad suelo,humidity,32.27
1734305248,humedad suelo,ec,233
1734305248,pH,pH,4.1
1734305249,NPK,N,6
1734305249,NPK,P,8
1734305249,NPK,K,21
1734305249,suelo,humidity,44.0
1734305249,suelo,temperature,22.8
1734305249,suelo,ec,161
1734305249,suelo,pH,3.0
1734305249,suelo,N,0
1734305249,suelo,P,34
1734305249,suelo,K,27
1734305249,suelo,salinity,88
1734305249,suelo,tds,80
1734305249,temp_interior,humidity,72.9
1734305249,temp_interior,temperature,5.3
1734305249,temp_exterior,humidity,51.7
1734305249,temp_exterior,temperature,2.6
1734305249,co2,co2,567
1734305249,presion caldera,presion,0.0
1734305309,Shelly PM 0,power,2968.98
1734305309,Shelly PM 0,total,2643066.6
1734305309,Shelly PM 0,total_returned,42102.4
1734305309,solar,power,0
1734305309,humedad suelo,temperature,17.29
1734305309,humedad suelo,humidity,32.32
1734305309,humedad suelo,ec,230
1734305309,pH,pH,8.5
1734305309,NPK,N,6
1734305309,NPK,P,8
1734305309,NPK,K,21
1734305309,suelo,humidity,43.4
1734305309,suelo,temperature,22.8
1734305309,suelo,ec,158
1734305309,suelo,pH,3.0
1734305309,suelo,N,0
1734305309,suelo,P,33
1734305309,suelo,K,25
1734305309,suelo,salinity,86
1734305309,suelo,tds,79
1734305309,temp_interior,humidity,72.9
1734305309,temp_interior,temperature,5.2
1734305309,temp_exterior,humidity,51.7
1734305309,temp_exterior,temperature,2.5
1734305310,co2,co2,563
1734305310,presion caldera,presion,0.0
1734305370,Shelly PM 0,power,3176.92
1734305370,Shelly PM 0,total,2643116.4
1734305370,Shelly PM 0,total_returned,42102.4
1734305370,solar,power,0
1734305370,humedad suelo,temperature,17.29
1734305370,humedad suelo,humidity,32.27
1734305370,humedad suelo,ec,237
1734305370,pH,pH,8.4
1734305370,NPK,N,6
1734305370,NPK,P,8
1734305370,NPK,K,21
1734305370,suelo,humidity,44.0
1734305370,suelo,temperature,22.9
1734305370,suelo,ec,159
1734305370,suelo,pH,3.0
1734305370,suelo,N,0
1734305370,suelo,P,33
1734305370,suelo,K,26
1734305370,suelo,salinity,87
1734305370,suelo,tds,79
1734305370,temp_interior,humidity,72.5
1734305370,temp_interior,temperature,5.3
1734305370,temp_exterior,humidity,51.7
1734305370,temp_exterior,temperature,2.6
1734305370,co2,co2,563
1734305370,presion caldera,presion,0.0
1734305431,Shelly PM 0,power,3021.73
1734305431,Shelly PM 0,total,2643167.8
1734305431,Shelly PM 0,total_returned,42102.4
1734305432,solar,power,0
1734305432,humedad suelo,temperature,17.31
1734305432,humedad suelo,humidity,32.32
1734305432,humedad suelo,ec,231
1734305432,pH,pH,8.6
1734305432,NPK,N,6
1734305432,NPK,P,8
1734305432,NPK,K,21
1734305432,suelo,humidity,44.0
1734305432,suelo,temperature,22.9
1734305432,suelo,ec,159
1734305432,suelo,pH,3.0
1734305432,suelo,N,0
1734305432,suelo,P,33
1734305432,suelo,K,26
1734305432,suelo,salinity,87
1734305432,suelo,tds,79
1734305432,temp_interior,humidity,72.5
1734305432,temp_interior,temperature,5.3
1734305432,temp_exterior,humidity,51.7
1734305432,temp_exterior,temperature,2.5
1734305432,co2,co2,562
1734305432,presion caldera,presion,0.0
1734305492,Shelly PM 0,power,3083.96
1734305492,Shelly PM 0,total,2643219.0
1734305492,Shelly PM 0,total_returned,42102.4
1734305492,solar,power,0
1734305493,humedad suelo,temperature,17.31
1734305493,humedad suelo,humidity,32.27
1734305493,humedad suelo,ec,234
1734305493,pH,pH,8.6
1734305493,NPK,N,6
1734305493,NPK,P,8
1734305493,NPK,K,21
1734305493,suelo,humidity,43.7
1734305493,suelo,temperature,22.9
1734305493,suelo,ec,160
1734305493,suelo,pH,3.0
1734305493,suelo,N,0
1734305493,suelo,P,34
1734305493,suelo,K,26
1734305493,suelo,salinity,88
1734305493,suelo,tds,80
1734305493,temp_interior,humidity,72.2
1734305493,temp_interior,temperature,5.3
1734305493,temp_exterior,humidity,51.7
1734305493,temp_exterior,temperature,2.7
1734305493,co2,co2,563
1734305493,presion caldera,presion,0.0
1734305553,Shelly PM 0,power,3071.46
1734305553,Shelly PM 0,total,2643270.6
1734305553,Shelly PM 0,total_returned,42102.4
1734305553,solar,power,0
1734305553,humedad suelo,temperature,17.31
1734305553,humedad suelo,humidity,32.27
1734305553,humedad suelo,ec,238
1734305553,pH,pH,8.6
1734305553,NPK,N,6
1734305553,NPK,P,8
1734305553,NPK,K,21
1734305553,suelo,humidity,44.0
1734305553,suelo,temperature,22.9
1734305553,suelo,ec,159
1734305553,suelo,pH,3.0
1734305553,suelo,N,0
1734305553,suelo,P,33
1734305553,suelo,K,26
1734305553,suelo,salinity,87
1734305553,suelo,tds,79
1734305554,temp_interior,humidity,72.5
1734305554,temp_interior,temperature,5.3
1734305554,temp_exterior,humidity,51.7
1734305554,temp_exterior,temperature,2.6
1734305554,co2,co2,564
1734305554,presion caldera,presion,0.0
1734305614,Shelly PM 0,power,3024.51
1734305614,Shelly PM 0,total,2643321.6
1734305614,Shelly PM 0,total_returned,42102.4
1734305615,solar,power,0
1734305615,humedad suelo,temperature,17.34
1734305615,humedad suelo,humidity,32.21
1734305615,humedad suelo,ec,232
1734305615,pH,pH,8.4
1734305615,NPK,N,6
1734305615,NPK,P,8
