timestamp,device,metric,value
1734562854,Shelly PM 0,power,2941.04
1734562854,Shelly PM 0,total,2744649.9
1734562854,Shelly PM 0,total_returned,44510.4
1734562855,solar,power,0
1734562855,humedad suelo,temperature,17.34
1734562855,humedad suelo,humidity,32.21
1734562855,humedad suelo,ec,231
1734562855,pH,pH,9.0
1734562855,NPK,N,6
1734562855,NPK,P,7
1734562855,NPK,K,19
1734562855,suelo,humidity,40.0
1734562855,suelo,temperature,23.1
1734562855,suelo,ec,150
1734562855,suelo,pH,3.0
1734562855,suelo,N,0
1734562855,suelo,P,29
1734562855,suelo,K,21
1734562855,suelo,salinity,82
1734562855,suelo,tds,75
1734562856,temp_interior,humidity,73.8
1734562856,temp_interior,temperature,8.7
1734562856,temp_exterior,humidity,52.6
1734562856,temp_exterior,temperature,6.0
1734562856,co2,co2,605
1734562919,Shelly PM 0,power,2891.11
1734562919,Shelly PM 0,total,2744691.6
1734562919,Shelly PM 0,total_returned,44510.4
1734562919,solar,power,0
1734562919,humedad suelo,temperature,17.34
1734562919,humedad suelo,humidity,32.21
1734562919,humedad suelo,ec,234
1734562919,pH,pH,3.9
1734562919,NPK,N,6
1734562919,NPK,P,7
1734562919,NPK,K,19
1734562919,suelo,humidity,40.7
1734562919,suelo,temperature,23.1
1734562919,suelo,ec,148
1734562919,suelo,pH,3.0
1734562919,suelo,N,0
1734562919,suelo,P,28
1734562919,suelo,K,20
1734562919,suelo,salinity,81
1734562919,suelo,tds,74
1734562919,temp_interior,humidity,73.6
1734562919,temp_interior,temperature,8.6
1734562920,temp_exterior,humidity,52.6
1734562920,temp_exterior,temperature,6.0
1734562920,co2,co2,607
1734562983,Shelly PM 0,power,2941.08
1734562983,Shelly PM 0,total,2744789.6
1734562983,Shelly PM 0,total_returned,44510.4
1734562983,solar,power,0
1734562983,humedad suelo,temperature,17.37
1734562983,humedad suelo,humidity,32.21
1734562983,humedad suelo,ec,231
1734562983,pH,pH,8.2
1734562983,NPK,N,6
1734562983,NPK,P,7
1734562983,NPK,K,19
1734562983,suelo,humidity,40.5
1734562983,suelo,temperature,23.2
1734562983,suelo,ec,148
1734562983,suelo,pH,3.0
1734562983,suelo,N,0
1734562983,suelo,P,28
1734562983,suelo,K,20
1734562983,suelo,salinity,81
1734562983,suelo,tds,74
1734562983,temp_interior,humidity,74.2
1734562983,temp_interior,temperature,8.6
1734562983,temp_exterior,humidity,52.6
1734562983,temp_exterior,temperature,6.0
1734562983,co2,co2,609
1734563047,Shelly PM 0,power,2906.27
1734563047,Shelly PM 0,total,2744838.6
1734563047,Shelly PM 0,total_returned,44510.4
1734563047,solar,power,0
1734563047,humedad suelo,temperature,17.34
1734563047,humedad suelo,humidity,32.21
1734563047,humedad suelo,ec,231
1734563047,pH,pH,8.8
1734563047,NPK,N,6
1734563047,NPK,P,7
1734563047,NPK,K,19
1734563047,suelo,humidity,40.7
1734563047,suelo,temperature,23.2
1734563047,suelo,ec,152
1734563047,suelo,pH,3.0
1734563047,suelo,N,0
1734563047,suelo,P,30
1734563047,suelo,K,22
1734563047,suelo,salinity,83
1734563047,suelo,tds,76
1734563047,temp_interior,humidity,73.9
1734563047,temp_interior,temperature,8.6
1734563047,temp_exterior,humidity,52.6
1734563047,temp_exterior,temperature,6.0
1734563047,co2,co2,607
1734563110,Shelly PM 0,power,2903.59
1734563110,Shelly PM 0,total,2744887.4
1734563110,Shelly PM 0,total_returned,44510.4
1734563111,solar,power,0
1734563111,humedad suelo,temperature,17.37
1734563111,humedad suelo,humidity,32.21
1734563111,humedad suelo,ec,230
1734563111,pH,pH,9.0
1734563111,NPK,N,6
1734563111,NPK,P,7
1734563111,NPK,K,19
1734563111,suelo,humidity,40.3
1734563111,suelo,temperature,23.2
1734563111,suelo,ec,149
1734563111,suelo,pH,3.0
1734563111,suelo,N,0
1734563111,suelo,P,29
1734563111,suelo,K,21
1734563111,suelo,salinity,81
1734563111,suelo,tds,74
1734563111,temp_interior,humidity,73.9
1734563111,temp_interior,temperature,8.6
1734563111,temp_exterior,humidity,52.6
1734563111,temp_exterior,temperature,6.0
1734563111,co2,co2,607
1734563175,Shelly PM 0,power,2938.94
1734563175,Shelly PM 0,total,2744936.6
1734563175,Shelly PM 0,total_returned,44510.4
1734563175,solar,power,0
1734563175,humedad suelo,temperature,17.4
1734563175,humedad suelo,humidity,32.21
1734563175,humedad suelo,ec,229
1734563175,pH,pH,9.0
1734563175,NPK,N,6
1734563175,NPK,P,7
1734563175,NPK,K,19
1734563175,suelo,humidity,40.0
1734563175,suelo,temperature,23.2
1734563175,suelo,ec,150
1734563175,suelo,pH,3.0
1734563175,suelo,N,0
1734563175,suelo,P,29
1734563175,suelo,K,21
1734563175,suelo,salinity,82
1734563175,suelo,tds,75
1734563175,temp_interior,humidity,73.8
1734563175,temp_interior,temperature,8.6
1734563175,temp_exterior,humidity,52.6
1734563175,temp_exterior,temperature,6.0
1734563175,co2,co2,607
1734563238,Shelly PM 0,power,2929.5
1734563238,Shelly PM 0,total,2744985.8
1734563238,Shelly PM 0,total_returned,44510.4
1734563238,solar,power,0
1734563238,humedad suelo,temperature,17.4
1734563238,humedad suelo,humidity,32.21
1734563238,humedad suelo,ec,235
1734563238,pH,pH,5.0
1734563239,NPK,N,5
1734563239,NPK,P,7
1734563239,NPK,K,18
1734563239,suelo,humidity,40.4
1734563239,suelo,temperature,23.3
1734563239,suelo,ec,149
1734563239,suelo,pH,3.0
1734563239,suelo,N,0
1734563239,suelo,P,29
1734563239,suelo,K,21
1734563239,suelo,salinity,81
1734563239,suelo,tds,74
1734563239,temp_interior,humidity,73.5
1734563239,temp_interior,temperature,8.6
1734563239,temp_exterior,humidity,52.6
1734563239,temp_exterior,temperature,5.9
1734563239,co2,co2,605
1734563302,Shelly PM 0,power,2898.71
1734563302,Shelly PM 0,total,2745035.0
1734563302,Shelly PM 0,total_returned,44510.4
1734563302,solar,power,0
1734563302,humedad suelo,temperature,17.4
1734563302,humedad suelo,humidity,32.21
1734563302,humedad suelo,ec,237
