timestamp,device,metric,value
1734476856,temp_exterior,humidity,52.3
1734476856,temp_exterior,temperature,4.9
1734476856,co2,co2,641
1734476919,Shelly PM 0,power,2798.4
1734476919,Shelly PM 0,total,2702294.6
1734476919,Shelly PM 0,total_returned,44004.3
1734476920,solar,power,0
1734476920,humedad suelo,temperature,17.37
1734476920,humedad suelo,humidity,33.48
1734476920,humedad suelo,ec,244
1734476920,pH,pH,9.0
1734476920,NPK,N,6
1734476920,NPK,P,8
1734476920,NPK,K,21
1734476920,suelo,humidity,44.5
1734476920,suelo,temperature,23.0
1734476920,suelo,ec,163
1734476920,suelo,pH,3.0
1734476920,suelo,N,0
1734476920,suelo,P,35
1734476920,suelo,K,28
1734476920,suelo,salinity,89
1734476920,suelo,tds,81
1734476921,temp_interior,humidity,71.2
1734476921,temp_interior,temperature,7.6
1734476921,temp_exterior,humidity,52.3
1734476921,temp_exterior,temperature,4.9
1734476921,co2,co2,643
1734476984,Shelly PM 0,power,2776.76
1734476984,Shelly PM 0,total,2702341.4
1734476984,Shelly PM 0,total_returned,44004.3
1734476984,solar,power,0
1734476984,humedad suelo,temperature,17.37
1734476984,humedad suelo,humidity,33.48
1734476984,humedad suelo,ec,247
1734476984,pH,pH,9.0
1734476984,NPK,N,6
1734476984,NPK,P,8
1734476984,NPK,K,21
1734476984,suelo,humidity,44.4
1734476984,suelo,temperature,23.1
1734476984,suelo,ec,165
1734476984,suelo,pH,3.0
1734476984,suelo,N,0
1734476984,suelo,P,36
1734476984,suelo,K,29
1734476984,suelo,salinity,90
1734476984,suelo,tds,82
1734476984,temp_interior,humidity,71.1
1734476984,temp_interior,temperature,7.6
1734476984,temp_exterior,humidity,52.3
1734476984,temp_exterior,temperature,4.9
1734476984,co2,co2,641
1734477048,Shelly PM 0,power,2772.45
1734477048,Shelly PM 0,total,2702387.8
1734477048,Shelly PM 0,total_returned,44004.3
1734477050,solar,power,0
1734477050,humedad suelo,temperature,17.37
1734477050,humedad suelo,humidity,33.41
1734477050,humedad suelo,ec,245
1734477050,pH,pH,4.9
1734477050,NPK,N,6
1734477050,NPK,P,8
1734477050,NPK,K,21
1734477050,suelo,humidity,44.4
1734477050,suelo,temperature,23.1
1734477050,suelo,ec,165
1734477050,suelo,pH,3.0
1734477050,suelo,N,0
1734477050,suelo,P,36
1734477050,suelo,K,29
1734477050,suelo,salinity,90
1734477050,suelo,tds,82
1734477050,temp_interior,humidity,71.3
1734477050,temp_interior,temperature,7.6
1734477050,temp_exterior,humidity,52.3
1734477050,temp_exterior,temperature,5.0
1734477050,co2,co2,643
1734477113,Shelly PM 0,power,2836.39
1734477113,Shelly PM 0,total,2702434.2
1734477113,Shelly PM 0,total_returned,44004.3
1734477113,solar,power,0
1734477113,humedad suelo,temperature,17.37
1734477113,humedad suelo,humidity,33.48
1734477113,humedad suelo,ec,240
1734477113,pH,pH,9.0
1734477114,NPK,N,6
1734477114,NPK,P,8
1734477114,NPK,K,21
1734477114,suelo,humidity,44.6
1734477114,suelo,temperature,23.1
1734477114,suelo,ec,165
1734477114,suelo,pH,3.0
1734477114,suelo,N,0
1734477114,suelo,P,36
1734477114,suelo,K,29
1734477114,suelo,salinity,90
1734477114,suelo,tds,82
1734477114,temp_interior,humidity,71.7
1734477114,temp_interior,temperature,7.6
1734477114,temp_exterior,humidity,52.4
1734477114,temp_exterior,temperature,5.1
1734477114,co2,co2,642
1734477177,Shelly PM 0,power,2779.59
1734477177,Shelly PM 0,total,2702481.2
1734477177,Shelly PM 0,total_returned,44004.3
1734477177,solar,power,0
1734477177,humedad suelo,temperature,17.4
1734477177,humedad suelo,humidity,33.41
1734477177,humedad suelo,ec,242
1734477177,pH,pH,4.2
1734477177,NPK,N,6
1734477177,NPK,P,8
1734477177,NPK,K,21
1734477177,suelo,humidity,44.5
1734477177,suelo,temperature,23.1
1734477177,suelo,ec,165
1734477177,suelo,pH,3.0
1734477177,suelo,N,0
1734477177,suelo,P,36
1734477177,suelo,K,29
1734477177,suelo,salinity,90
1734477177,suelo,tds,82
1734477177,temp_interior,humidity,71.2
1734477177,temp_interior,temperature,7.6
1734477177,temp_exterior,humidity,52.3
1734477177,temp_exterior,temperature,5.1
1734477177,co2,co2,641
1734477241,Shelly PM 0,power,2757.42
1734477241,Shelly PM 0,total,2702527.8
1734477241,Shelly PM 0,total_returned,44004.3
1734477242,solar,power,0
1734477242,humedad suelo,temperature,17.42
1734477242,humedad suelo,humidity,33.48
1734477242,humedad suelo,ec,245
1734477242,pH,pH,5.1
1734477242,NPK,N,6
1734477242,NPK,P,8
1734477242,NPK,K,21
1734477242,suelo,humidity,44.4
1734477242,suelo,temperature,23.2
1734477242,suelo,ec,167
1734477242,suelo,pH,3.0
1734477242,suelo,N,0
1734477242,suelo,P,37
1734477242,suelo,K,29
1734477242,suelo,salinity,91
1734477242,suelo,tds,83
1734477242,temp_interior,humidity,71.7
1734477242,temp_interior,temperature,7.6
1734477242,temp_exterior,humidity,52.3
1734477242,temp_exterior,temperature,5.0
1734477242,co2,co2,640
1734477305,Shelly PM 0,power,2721.81
1734477305,Shelly PM 0,total,2702619.6
1734477305,Shelly PM 0,total_returned,44004.3
1734477306,solar,power,0
1734477306,humedad suelo,temperature,17.42
1734477306,humedad suelo,humidity,33.41
1734477306,humedad suelo,ec,248
1734477306,pH,pH,9.0
1734477307,NPK,N,6
1734477307,NPK,P,8
1734477307,NPK,K,21
1734477307,suelo,humidity,44.8
1734477307,suelo,temperature,23.2
1734477307,suelo,ec,164
1734477307,suelo,pH,3.0
1734477307,suelo,N,0
1734477307,suelo,P,36
1734477307,suelo,K,28
1734477307,suelo,salinity,90
1734477307,suelo,tds,82
1734477307,temp_interior,humidity,71.3
1734477307,temp_interior,temperature,7.6
1734477307,temp_exterior,humidity,52.4
1734477307,temp_exterior,temperature,4.9
1734477307,co2,co2,642
1734477370,Shelly PM 0,power,2679.61
1734477370,Shelly PM 0,total,2702664.8
1734477370,Shelly PM 0,total_returned,44004.3
1734477371,solar,power,0
1734477371,humedad suelo,temperature,17.42
1734477371,humedad suelo,humidity,33.48
1734477371,humedad suelo,ec,248
1734477371,pH,pH,9.0
1734477371,NPK,N,6
1734477371,NPK,P,8
1734477371,NPK,K,21
1734477371,suelo,humidity,44.6
1734477371,suelo,temperature,23.2
1734477371,suelo,ec,164
1734477371,suelo,pH,3.0
1734477371,suelo,N,0
1734477371,suelo,P,36
1734477371,suelo,K,28
1734477371,suelo,salinity,90
1734477371,suelo,tds,82
1734477371,temp_interior,humidity,71.1
1734477371,temp_interior,temperature,7.6
1734477371,temp_exterior,humidity,52.3
1734477371,temp_exterior,temperature,4.9
1734477371,co2,co2,642
1734477435,Shelly PM 0,power,2682.5
1734477435,Shelly PM 0,total,2702709.8
1734477435,Shelly PM 0,total_returned,44004.3
1734477435,solar,power,0
1734477435,humedad suelo,temperature,17.42
1734477435,humedad suelo,humidity,33.41
1734477435,humedad suelo,ec,249
1734477435,pH,pH,9.0
1734477435,NPK,N,6
1734477435,NPK,P,8
1734477435,NPK,K,21
1734477435,suelo,humidity,44.6
1734477435,suelo,temperature,23.2
1734477435,suelo,ec,163
1734477435,suelo,pH,3.0
1734477435,suelo,N,0
1734477435,suelo,P,35
1734477435,suelo,K,28
1734477435,suelo,salinity,89
1734477435,suelo,tds,81
1734477435,temp_interior,humidity,71.5
1734477435,temp_interior,temperature,7.5
1734477435,temp_exterior,humidity,52.3
1734477435,temp_exterior,temperature,4.9
1734477435,co2,co2,643
1734477498,Shelly PM 0,power,2685.94
1734477498,Shelly PM 0,total,2702755.0
1734477498,Shelly PM 0,total_returned,44004.3
1734477498,solar,power,0
1734477498,humedad suelo,temperature,17.45
1734477498,humedad suelo,humidity,33.36
1734477498,humedad suelo,ec,244
1734477499,pH,pH,9.0
1734477499,NPK,N,6
1734477499,NPK,P,8
1734477499,NPK,K,21
1734477499,suelo,humidity,44.6
1734477499,suelo,temperature,23.2
1734477499,suelo,ec,163
1734477499,suelo,pH,3.0
1734477499,suelo,N,0
1734477499,suelo,P,35
1734477499,suelo,K,28
1734477499,suelo,salinity,89
1734477499,suelo,tds,81
1734477499,temp_interior,humidity,71.5
1734477499,temp_interior,temperature,7.6
1734477499,temp_exterior,humidity,52.3
1734477499,temp_exterior,temperature,4.9
1734477499,co2,co2,645
1734477562,Shelly PM 0,power,2700.58
1734477562,Shelly PM 0,total,2702800.0
1734477562,Shelly PM 0,total_returned,44004.3
1734477562,solar,power,0
1734477562,humedad suelo,temperature,17.45
1734477562,humedad suelo,humidity,33.41
1734477562,humedad suelo,ec,247
1734477562,pH,pH,4.8
1734477562,NPK,N,6
1734477562,NPK,P,8
1734477562,NPK,K,21
1734477562,suelo,humidity,44.5
1734477562,suelo,temperature,23.3
1734477562,suelo,ec,164
1734477562,suelo,pH,3.0
1734477562,suelo,N,0
1734477562,suelo,P,36
1734477562,suelo,K,28
1734477562,suelo,salinity,90
1734477562,suelo,tds,82
1734477562,temp_interior,humidity,71.5
1734477562,temp_interior,temperature,7.5
1734477562,temp_exterior,humidity,52.4
1734477562,temp_exterior,temperature,4.9
1734477563,co2,co2,640
1734477626,Shelly PM 0,power,2682.83
1734477626,Shelly PM 0,total,2702844.8
1734477626,Shelly PM 0,total_returned,44004.3
1734477626,solar,power,0
1734477626,humedad suelo,temperature,17.45
1734477626,humedad suelo,humidity,33.41
1734477626,humedad suelo,ec,248
1734477626,pH,pH,9.0
1734477626,NPK,N,6
1734477626,NPK,P,8
1734477626,NPK,K,21
1734477626,suelo,humidity,44.6
1734477626,suelo,temperature,23.3
1734477626,suelo,ec,164
1734477626,suelo,pH,3.0
1734477626,suelo,N,0
1734477626,suelo,P,36
1734477626,suelo,K,28
1734477626,suelo,salinity,90
1734477626,suelo,tds,82
1734477626,temp_interior,humidity,71.4
1734477626,temp_interior,temperature,7.6
1734477626,temp_exterior,humidity,52.3
1734477626,temp_exterior,temperature,4.9
1734477626,co2,co2,642
1734477689,Shelly PM 0,power,2682.41
1734477689,Shelly PM 0,total,2702889.8
1734477689,Shelly PM 0,total_returned,44004.3
1734477689,solar,power,0
1734477690,humedad suelo,temperature,17.45
1734477690,humedad suelo,humidity,33.41
1734477690,humedad suelo,ec,240
1734477690,pH,pH,4.5
1734477690,NPK,N,6
1734477690,NPK,P,8
1734477690,NPK,K,21
1734477690,suelo,humidity,44.5
1734477690,suelo,temperature,23.3
1734477690,suelo,ec,164
1734477690,suelo,pH,3.0
1734477690,suelo,N,0
1734477690,suelo,P,36
1734477690,suelo,K,28
1734477690,suelo,salinity,90
1734477690,suelo,tds,82
1734477690,temp_interior,humidity,71.4
1734477690,temp_interior,temperature,7.6
1734477690,temp_exterior,humidity,52.3
1734477690,temp_exterior,temperature,4.9
1734477690,co2,co2,644
1734477753,Shelly PM 0,power,2684.73
1734477753,Shelly PM 0,total,2702934.6
1734477753,Shelly PM 0,total_returned,44004.3
1734477753,solar,power,0
1734477753,humedad suelo,temperature,17.48
1734477753,humedad suelo,humidity,33.41
1734477753,humedad suelo,ec,239
1734477753,pH,pH,9.0
1734477753,NPK,N,6
1734477753,NPK,P,8
1734477753,NPK,K,21
1734477753,suelo,humidity,44.6
1734477753,suelo,temperature,23.3
1734477753,suelo,ec,163
1734477753,suelo,pH,3.0
1734477753,suelo,N,0
1734477753,suelo,P,35
1734477753,suelo,K,28
1734477753,suelo,salinity,89
1734477753,suelo,tds,81
1734477754,temp_interior,humidity,71.0
1734477754,temp_interior,temperature,7.6
1734477754,temp_exterior,humidity,52.3
1734477754,temp_exterior,temperature,4.9
1734477754,co2,co2,642
1734477817,Shelly PM 0,power,2661.01
1734477817,Shelly PM 0,total,2702979.4
1734477817,Shelly PM 0,total_returned,44004.3
1734477817,solar,power,0
1734477817,humedad suelo,temperature,17.48
1734477817,humedad suelo,humidity,33.48
1734477817,humedad suelo,ec,240
1734477817,pH,pH,9.0
1734477817,NPK,N,6
1734477817,NPK,P,8
1734477817,NPK,K,21
1734477817,suelo,humidity,44.0
1734477817,suelo,temperature,23.3
1734477817,suelo,ec,161
1734477817,suelo,pH,3.0
1734477817,suelo,N,0
1734477817,suelo,P,34
1734477817,suelo,K,27
1734477817,suelo,salinity,88
1734477817,suelo,tds,80
1734477817,temp_interior,humidity,71.5
1734477817,temp_interior,temperature,7.5
1734477817,temp_exterior,humidity,52.3
1734477817,temp_exterior,temperature,4.8
1734477817,co2,co2,645
1734477881,Shelly PM 0,power,2700.4
1734477881,Shelly PM 0,total,2703024.2
1734477881,Shelly PM 0,total_returned,44004.3
1734477881,solar,power,0
1734477881,humedad suelo,temperature,17.48
1734477881,humedad suelo,humidity,33.41
1734477881,humedad suelo,ec,242
1734477881,pH,pH,9.0
1734477881,NPK,N,6
1734477881,NPK,P,8
1734477881,NPK,K,21
1734477881,suelo,humidity,44.0
1734477881,suelo,temperature,23.3
1734477881,suelo,ec,166
1734477881,suelo,pH,3.0
1734477881,suelo,N,0
1734477881,suelo,P,37
1734477881,suelo,K,29
1734477881,suelo,salinity,91
1734477881,suelo,tds,83
1734477881,temp_interior,humidity,71.2
1734477881,temp_interior,temperature,7.5
1734477881,temp_exterior,humidity,52.3
1734477881,temp_exterior,temperature,4.8
1734477881,co2,co2,646
1734477944,Shelly PM 0,power,2788.08
1734477944,Shelly PM 0,total,2703069.2
1734477944,Shelly PM 0,total_returned,44004.3
1734477945,solar,power,0
1734477945,humedad suelo,temperature,17.48
1734477945,humedad suelo,humidity,33.41
1734477945,humedad suelo,ec,248
1734477945,pH,pH,9.0
1734477946,NPK,N,6
1734477946,NPK,P,8
1734477946,NPK,K,21
1734477946,suelo,humidity,44.0
1734477946,suelo,temperature,23.3
1734477946,suelo,ec,165
1734477946,suelo,pH,3.0
1734477946,suelo,N,0
1734477946,suelo,P,36
1734477946,suelo,K,29
1734477946,suelo,salinity,90
1734477946,suelo,tds,82
1734477946,temp_interior,humidity,71.4
1734477946,temp_interior,temperature,7.6
1734477946,temp_exterior,humidity,52.3
1734477946,temp_exterior,temperature,4.8
1734477946,co2,co2,648
1734478009,Shelly PM 0,power,2913.58
1734478009,Shelly PM 0,total,2703114.8
1734478009,Shelly PM 0,total_returned,44004.3
1734478009,solar,power,0
1734478009,humedad suelo,temperature,17.48
1734478009,humedad suelo,humidity,33.41
1734478009,humedad suelo,ec,243
1734478009,pH,pH,9.0
1734478009,NPK,N,6
1734478009,NPK,P,9
1734478009,NPK,K,22
1734478012,temp_interior,humidity,70.8
1734478012,temp_interior,temperature,7.6
1734478012,temp_exterior,humidity,52.3
1734478012,temp_exterior,temperature,4.8
1734478012,co2,co2,643
1734478072,Shelly PM 0,power,2946.97
1734478072,Shelly PM 0,total,2703163.4
1734478072,Shelly PM 0,total_returned,44004.3
1734478072,solar,power,0
1734478072,humedad suelo,temperature,17.51
1734478072,humedad suelo,humidity,33.36
1734478072,humedad suelo,ec,249
1734478072,pH,pH,4.0
1734478072,NPK,N,6
1734478072,NPK,P,8
1734478072,NPK,K,21
1734478075,suelo,humidity,44.2
1734478075,suelo,temperature,23.4
1734478075,suelo,ec,166
1734478075,suelo,pH,3.0
1734478075,suelo,N,0
1734478075,suelo,P,37
1734478075,suelo,K,29
1734478075,suelo,salinity,91
1734478075,suelo,tds,83
1734478075,temp_interior,humidity,71.1
1734478075,temp_interior,temperature,7.6
1734478075,temp_exterior,humidity,52.3
1734478075,temp_exterior,temperature,4.9
1734478075,co2,co2,648
1734478139,Shelly PM 0,power,2927.03
1734478139,Shelly PM 0,total,2703212.6
1734478139,Shelly PM 0,total_returned,44004.3
1734478140,solar,power,0
1734478140,humedad suelo,temperature,17.51
1734478140,humedad suelo,humidity,33.41
1734478140,humedad suelo,ec,241
1734478140,pH,pH,9.0
1734478140,NPK,N,6
1734478140,NPK,P,8
1734478140,NPK,K,21
1734478140,suelo,humidity,44.0
1734478140,suelo,temperature,23.4
1734478140,suelo,ec,167
1734478140,suelo,pH,3.0
1734478140,suelo,N,0
1734478140,suelo,P,37
1734478140,suelo,K,29
1734478140,suelo,salinity,91
1734478140,suelo,tds,83
1734478140,temp_interior,humidity,71.1
1734478140,temp_interior,temperature,7.6
1734478140,temp_exterior,humidity,52.3
1734478140,temp_exterior,temperature,4.9
1734478140,co2,co2,645
1734478203,Shelly PM 0,power,2933.71
1734478203,Shelly PM 0,total,2703310.6
1734478203,Shelly PM 0,total_returned,44004.3
1734478204,solar,power,0
1734478204,humedad suelo,temperature,17.53
1734478204,humedad suelo,humidity,33.36
1734478204,humedad suelo,ec,245
1734478204,pH,pH,3.7
1734478205,NPK,N,6
1734478205,NPK,P,8
1734478205,NPK,K,21
1734478205,suelo,humidity,44.4
1734478205,suelo,temperature,23.4
1734478205,suelo,ec,166
1734478205,suelo,pH,3.0
1734478205,suelo,N,0
1734478205,suelo,P,37
1734478205,suelo,K,29
1734478205,suelo,salinity,91
1734478205,suelo,tds,83
1734478205,temp_interior,humidity,71.2
1734478205,temp_interior,temperature,7.6
1734478205,temp_exterior,humidity,52.3
1734478205,temp_exterior,temperature,4.9
1734478205,co2,co2,649
1734478268,Shelly PM 0,power,2992.21
1734478268,Shelly PM 0,total,2703359.6
1734478268,Shelly PM 0,total_returned,44004.3
1734478268,solar,power,0
1734478268,humedad suelo,temperature,17.53
1734478268,humedad suelo,humidity,33.36
1734478268,humedad suelo,ec,241
1734478268,pH,pH,6.1
1734478268,NPK,N,6
1734478268,NPK,P,8
1734478268,NPK,K,21
1734478268,suelo,humidity,44.3
1734478268,suelo,temperature,23.4
1734478268,suelo,ec,164
1734478268,suelo,pH,3.0
1734478268,suelo,N,0
1734478268,suelo,P,36
1734478268,suelo,K,28
1734478268,suelo,salinity,90
1734478268,suelo,tds,82
1734478268,temp_interior,humidity,71.4
1734478268,temp_interior,temperature,7.6
1734478268,temp_exterior,humidity,52.4
1734478268,temp_exterior,temperature,5.0
1734478268,co2,co2,647
1734478332,Shelly PM 0,power,2916.84
1734478332,Shelly PM 0,total,2703408.4
1734478332,Shelly PM 0,total_returned,44004.3
1734478333,solar,power,0
1734478333,humedad suelo,temperature,17.56
1734478333,humedad suelo,humidity,33.36
1734478333,humedad suelo,ec,244
1734478333,pH,pH,9.0
1734478333,NPK,N,6
1734478333,NPK,P,8
1734478333,NPK,K,21
1734478333,suelo,humidity,43.7
1734478333,suelo,temperature,23.4
1734478333,suelo,ec,164
1734478333,suelo,pH,3.0
1734478333,suelo,N,0
1734478333,suelo,P,36
1734478333,suelo,K,28
1734478333,suelo,salinity,90
1734478333,suelo,tds,82
1734478333,temp_interior,humidity,71.8
1734478333,temp_interior,temperature,7.6
1734478333,temp_exterior,humidity,52.4
1734478333,temp_exterior,temperature,5.1
1734478333,co2,co2,646
1734478396,Shelly PM 0,power,5047.71
1734478396,Shelly PM 0,total,2703458.6
1734478396,Shelly PM 0,total_returned,44004.3
1734478396,solar,power,0
1734478396,humedad suelo,temperature,17.56
1734478396,humedad suelo,humidity,33.36
1734478396,humedad suelo,ec,243
1734478396,pH,pH,4.0
1734478396,NPK,N,6
1734478396,NPK,P,8
1734478396,NPK,K,21
1734478397,suelo,humidity,44.4
1734478397,suelo,temperature,23.5
1734478397,suelo,ec,164
1734478397,suelo,pH,3.0
1734478397,suelo,N,0
1734478397,suelo,P,36
1734478397,suelo,K,28
1734478397,suelo,salinity,90
1734478397,suelo,tds,82
1734478397,temp_interior,humidity,71.1
1734478397,temp_interior,temperature,7.6
1734478397,temp_exterior,humidity,52.4
1734478397,temp_exterior,temperature,5.1
1734478397,co2,co2,646
1734478460,Shelly PM 0,power,5024.67
1734478460,Shelly PM 0,total,2703534.4
1734478460,Shelly PM 0,total_returned,44004.3
1734478460,solar,power,0
1734478460,humedad suelo,temperature,17.56
1734478460,humedad suelo,humidity,33.36
1734478460,humedad suelo,ec,247
1734478460,pH,pH,9.0
1734478460,NPK,N,6
1734478460,NPK,P,9
1734478460,NPK,K,22
1734478460,suelo,humidity,44.0
1734478460,suelo,temperature,23.5
1734478460,suelo,ec,163
1734478460,suelo,pH,3.0
1734478460,suelo,N,0
1734478460,suelo,P,35
1734478460,suelo,K,28
1734478460,suelo,salinity,89
1734478460,suelo,tds,81
1734478460,temp_interior,humidity,71.6
1734478460,temp_interior,temperature,7.6
1734478460,temp_exterior,humidity,52.4
1734478460,temp_exterior,temperature,5.1
1734478460,co2,co2,648
1734478524,Shelly PM 0,power,5014.6
1734478524,Shelly PM 0,total,2703618.6
1734478524,Shelly PM 0,total_returned,44004.3
1734478524,solar,power,0
1734478524,humedad suelo,temperature,17.59
1734478524,humedad suelo,humidity,33.36
1734478524,humedad suelo,ec,235
1734478524,pH,pH,8.9
1734478524,NPK,N,6
1734478524,NPK,P,8
1734478524,NPK,K,21
1734478524,suelo,humidity,43.7
1734478524,suelo,temperature,23.5
1734478524,suelo,ec,165
1734478524,suelo,pH,3.0
1734478524,suelo,N,0
1734478524,suelo,P,36
1734478524,suelo,K,29
1734478524,suelo,salinity,90
1734478524,suelo,tds,82
1734478524,temp_interior,humidity,71.4
1734478524,temp_interior,temperature,7.7
1734478524,temp_exterior,humidity,52.4
1734478524,temp_exterior,temperature,5.0
1734478524,co2,co2,649
1734478587,Shelly PM 0,power,4997.01
1734478587,Shelly PM 0,total,2703702.4
