timestamp,device,metric,value
1734651024,suelo,K,16
1734651024,suelo,salinity,77
1734651024,suelo,tds,70
1734651024,temp_interior,humidity,70.2
1734651024,temp_interior,temperature,7.2
1734651024,temp_exterior,humidity,52.5
1734651024,temp_exterior,temperature,5.5
1734651024,co2,co2,558
1734651085,Shelly PM 0,power,3057.42
1734651085,Shelly PM 0,total,2779829.8
1734651085,Shelly PM 0,total_returned,44615.5
1734651085,solar,power,0
1734651085,humedad suelo,temperature,17.26
1734651085,humedad suelo,humidity,31.64
1734651085,humedad suelo,ec,235
1734651085,pH,pH,4.6
1734651085,NPK,N,5
1734651085,NPK,P,7
1734651085,NPK,K,18
1734651085,suelo,humidity,37.9
1734651085,suelo,temperature,22.9
1734651085,suelo,ec,141
1734651085,suelo,pH,3.0
1734651085,suelo,N,0
1734651085,suelo,P,25
1734651085,suelo,K,17
1734651085,suelo,salinity,77
1734651085,suelo,tds,70
1734651085,temp_interior,humidity,70.5
1734651085,temp_interior,temperature,7.3
1734651085,temp_exterior,humidity,52.5
1734651085,temp_exterior,temperature,5.4
1734651085,co2,co2,561
1734651145,Shelly PM 0,power,3050.92
1734651145,Shelly PM 0,total,2779881.0
1734651145,Shelly PM 0,total_returned,44615.5
1734651145,solar,power,0
1734651145,humedad suelo,temperature,17.26
1734651145,humedad suelo,humidity,31.64
1734651145,humedad suelo,ec,235
1734651146,pH,pH,8.9
1734651146,NPK,N,5
1734651146,NPK,P,7
1734651146,NPK,K,18
1734651146,suelo,humidity,38.3
1734651146,suelo,temperature,22.9
1734651146,suelo,ec,142
1734651146,suelo,pH,3.0
1734651146,suelo,N,0
1734651146,suelo,P,25
1734651146,suelo,K,17
1734651146,suelo,salinity,78
1734651146,suelo,tds,71
1734651146,temp_interior,humidity,70.4
1734651146,temp_interior,temperature,7.2
1734651146,temp_exterior,humidity,52.6
1734651146,temp_exterior,temperature,5.4
1734651146,co2,co2,559
1734651206,Shelly PM 0,power,2987.22
1734651206,Shelly PM 0,total,2779932.0
1734651206,Shelly PM 0,total_returned,44615.5
1734651207,solar,power,0
1734651207,humedad suelo,temperature,17.26
1734651207,humedad suelo,humidity,31.64
1734651207,humedad suelo,ec,227
1734651207,pH,pH,9.0
1734651207,NPK,N,5
1734651207,NPK,P,7
1734651207,NPK,K,18
1734651207,suelo,humidity,37.5
1734651207,suelo,temperature,23.0
1734651207,suelo,ec,142
1734651207,suelo,pH,3.0
1734651207,suelo,N,0
1734651207,suelo,P,25
1734651207,suelo,K,17
1734651207,suelo,salinity,78
1734651207,suelo,tds,71
1734651207,temp_interior,humidity,69.8
1734651207,temp_interior,temperature,7.3
1734651207,temp_exterior,humidity,52.5
1734651207,temp_exterior,temperature,5.1
1734651207,co2,co2,562
1734651268,Shelly PM 0,power,2826.09
1734651268,Shelly PM 0,total,2779982.8
1734651268,Shelly PM 0,total_returned,44615.5
1734651268,solar,power,0
1734651268,humedad suelo,temperature,17.31
1734651268,humedad suelo,humidity,31.64
1734651268,humedad suelo,ec,231
1734651268,pH,pH,9.0
1734651268,NPK,N,5
1734651268,NPK,P,7
1734651268,NPK,K,18
1734651268,suelo,humidity,37.8
1734651268,suelo,temperature,23.0
1734651268,suelo,ec,140
1734651268,suelo,pH,3.0
1734651268,suelo,N,0
1734651268,suelo,P,24
1734651268,suelo,K,16
1734651268,suelo,salinity,77
1734651268,suelo,tds,70
1734651268,temp_interior,humidity,70.6
